兔兔直播源,#group#
重庆卫视高清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226737/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227227/index.m3u8
北京纪实科教高清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226730/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227294/index.m3u8
家庭理财高清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226754/index.m3u8
金鹰纪实高清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226714/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227291/index.m3u8
金鹰卡通高清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226845/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227300/index.m3u8
睛彩广场舞高清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227423/index.m3u8
睛彩竞技高清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227417/index.m3u8
睛彩篮球高清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227478/index.m3u8
睛彩青少高清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227420/index.m3u8
咪咕视频高清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227296/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227299/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227302/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227305/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227308/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227311/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227314/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227317/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227320/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227323/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227326/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227366/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227369/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227372/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227375/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227378/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227381/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227384/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227387/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227390/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227393/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227406/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227409/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227412/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227430/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227433/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227436/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227439/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227442/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227445/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227448/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227451/index.m3u8
沈阳新闻综合高清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226895/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227315/index.m3u8
新动漫高清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226818/index.m3u8
CCTV1标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226179/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226759/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226976/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227010/index.m3u8
CCTV2标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226177/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226853/index.m3u8
CCTV3标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226201/index.m3u8
CCTV4标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226189/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226741/index.m3u8
CCTV5+标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226910/index.m3u8
CCTV5标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226200/index.m3u8
CCTV6标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226199/index.m3u8
CCTV7标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226188/index.m3u8
CCTV7标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226905/index.m3u8
CCTV8标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226197/index.m3u8
CCTV9标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226173/index.m3u8
CCTV10标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226194/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226792/index.m3u8
CCTV11标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226193/index.m3u8
CCTV12标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226192/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226862/index.m3u8
CCTV13标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226191/index.m3u8
CCTV14标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226181/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226789/index.m3u8
CCTV15标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226180/index.m3u8
CCTV17标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226866/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226908/index.m3u8
安多卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227160/index.m3u8
安徽卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226196/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226856/index.m3u8
北京卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226185/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226823/index.m3u8
兵团卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226859/index.m3u8
东方卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226168/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226872/index.m3u8
东南卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226186/index.m3u8
甘肃卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226166/index.m3u8
甘肃卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226875/index.m3u8
广东卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226165/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226878/index.m3u8
广西卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226150/index.m3u8
贵州卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226164/index.m3u8
海南卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226140/index.m3u8
河北卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226163/index.m3u8
河南卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226146/index.m3u8
黑龙江卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226881/index.m3u8
湖北卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226162/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226877/index.m3u8
湖南卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226161/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226772/index.m3u8
吉林卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226159/index.m3u8
江苏卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226143/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226781/index.m3u8
江西卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226142/index.m3u8
教育卫视1标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226732/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226171/index.m3u8
教育卫视2标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226170/index.m3u8
教育卫视3标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226950/index.m3u8
教育卫视4标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226940/index.m3u8
康巴卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227111/index.m3u8
辽宁卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226141/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226767/index.m3u8
内蒙古卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226155/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226886/index.m3u8
宁夏卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226154/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226804/index.m3u8
农林卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227108/index.m3u8
青海卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226153/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226889/index.m3u8
厦门卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226803/index.m3u8
山东教育卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227166/index.m3u8
山东卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226138/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226887/index.m3u8
山西卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226137/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226778/index.m3u8
陕西卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226892/index.m3u8
深圳卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226152/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226807/index.m3u8
四川卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226139/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226810/index.m3u8
天津卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226135/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226890/index.m3u8
西藏卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226896/index.m3u8
新疆卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226151/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226893/index.m3u8
延边卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227047/index.m3u8
云南卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226148/index.m3u8
浙江卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226147/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226854/index.m3u8
重庆卫视标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226169/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226868/index.m3u8
优漫卡通标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226149/index.m3u8
卡酷少儿标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226157/index.m3u8
金鹰卡通标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226158/index.m3u8
CGTN标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226172/index.m3u8
好享购物标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226663/index.m3u8
嘉佳卡通标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226744/index.m3u8
优漫卡通标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226768/index.m3u8
家有购物标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226985/index.m3u8
聚鲨环球精选标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227044/index.m3u8
央广购物标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227105/index.m3u8
西藏藏语频道标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227157/index.m3u8
优购物标清,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227335/index.m3u8

辽宁联通(内),#genre#
CCTV-1综合,rtsp://10.15.250.13/PLTV/88888888/224/0/3221226118/iptv65795.smil
CCTV-2财经,rtsp://10.15.250.13/PLTV/88888888/224/3221226584/10000100000000060000000000499223_0.smil
CCTV-3综艺,rtsp://10.15.250.13/PLTV/88888888/224/3221226726/10000100000000060000000006489752_0.smil
CCTV-4国际,rtsp://10.15.250.13/PLTV/88888888/224/3221226601/10000100000000060000000000755997_0.smil
CCTV-5体育,rtsp://10.15.250.13/PLTV/88888888/224/3221226707/10000100000000060000000006489753_0.smil
CCTV-6电影,rtsp://10.15.250.13/PLTV/88888888/224/3221226728/10000100000000060000000006489754_0.smil
CCTV-7国防军事,rtsp://10.15.250.13/PLTV/88888888/224/3221226531/10000100000000060000000000499224_0.smil
CCTV-8电视剧,rtsp://10.15.250.13/PLTV/88888888/224/3221226730/10000100000000060000000006489755_0.smil
CCTV-9纪录,rtsp://10.15.250.13/PLTV/88888888/224/3221226588/10000100000000060000000000499231_0.smil
CCTV-10科教,rtsp://10.15.250.13/PLTV/88888888/224/3221226586/10000100000000060000000000499225_0.smil
CCTV-11戏曲,rtsp://10.15.250.13/PLTV/88888888/224/3221226727/10000100000000060000000006519577_0.smil
CCTV-12社会与法,rtsp://10.15.250.13/PLTV/88888888/224/3221226533/10000100000000060000000000499226_0.smil
CCTV-13新闻,rtsp://10.15.250.13/PLTV/88888888/224/3221226691/10000100000000060000000006385281_0.smil
CCTV-14少儿,rtsp://10.15.250.13/PLTV/88888888/224/3221226529/10000100000000060000000000499222_0.smil
CCTV-15音乐,rtsp://10.15.250.13/PLTV/88888888/224/3221226744/10000100000000060000000006519578_0.smil
CCTV-16奥林匹克,rtsp://10.15.250.13/PLTV/88888888/224/3221226747/10000100000000060000000006758792_0.smil
CCTV-17农业农村,rtsp://10.15.250.13/PLTV/88888888/224/3221226653/10000100000000060000000003014578_0.smil
CCTV5+体育赛事,rtsp://10.15.250.13/PLTV/88888888/224/3221226743/10000100000000060000000006603048_0.smil
CGTN-英语新闻,rtsp://10.15.250.13/PLTV/88888888/224/3221226756/10000100000000060000000006569861_0.smil
CGTN-纪录(国际版),rtsp://10.15.250.13/PLTV/88888888/224/3221226758/10000100000000060000000006569863_0.smil
CGTN-俄语国际,rtsp://10.15.250.13/PLTV/88888888/224/3221226739/10000100000000060000000006582732_0.smil
CGTN-西班牙语国际,rtsp://10.15.250.13/PLTV/88888888/224/3221226735/10000100000000060000000006582714_0.smil
CGTN-阿拉伯语国际,rtsp://10.15.250.13/PLTV/88888888/224/3221226760/10000100000000060000000006582737_0.smil
CGTN-法语国际,rtsp://10.15.250.13/PLTV/88888888/224/3221226737/10000100000000060000000006582717_0.smil
辽宁卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226511/10000100000000060000000000394610_0.smil
辽宁都市,rtsp://10.15.250.13/PLTV/88888888/224/3221226905/384409928.smil
辽宁影视剧,rtsp://10.15.250.13/PLTV/88888888/224/3221226901/374682109.smil
辽宁体育休闲,rtsp://10.15.250.13/PLTV/88888888/224/3221226897/384409884.smil
辽宁生活,rtsp://10.15.250.13/PLTV/88888888/224/3221226887/378401265.smil
辽宁教育青少,rtsp://10.15.250.13/PLTV/88888888/224/3221226885/379866838.smil
辽宁北方,rtsp://10.15.250.13/PLTV/88888888/224/3221226904/378400617.smil
辽宁宜佳购物,rtsp://10.15.250.13/PLTV/88888888/224/3221226898/374682540.smil
辽宁公共,rtsp://10.15.250.13/PLTV/88888888/224/3221226724/10000100000000060000000006465082_0.smil
辽宁经济,rtsp://10.15.250.13/PLTV/88888888/224/3221226703/10000100000000060000000006465081_0.smil
移动电视,rtsp://10.15.250.13/PLTV/88888888/224/3221226908/384409943.smil
家有购物,rtsp://10.15.250.13/PLTV/88888888/224/3221226754/10000100000000060000000006523710_0.smil
央广购物,rtsp://10.15.250.13/PLTV/88888888/224/3221226667/10000100000000060000000005417152_0.smil
聚鲨环球精选,rtsp://10.15.250.13/PLTV/88888888/224/3221226611/10000100000000060000000001155969_0.smil
沈阳新闻综合,rtsp://10.15.250.13/PLTV/88888888/224/3221226609/10000100000000060000000001122494_0.smil
优购物,rtsp://10.15.250.13/PLTV/88888888/224/3221226946/429517590.smil
睛彩竞技,rtsp://10.15.250.13/PLTV/88888888/224/3221226924/420528157.smil
睛彩篮球,rtsp://10.15.250.13/PLTV/88888888/224/3221226928/420528171.smil
睛彩青少,rtsp://10.15.250.13/PLTV/88888888/224/3221226927/420528743.smil
睛彩广场舞,rtsp://10.15.250.13/PLTV/88888888/224/3221226931/420528769.smil
北京卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226469/10000100000000060000000000133834_0.smil
天津卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226509/10000100000000060000000000356893_0.smil
上海东方卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226512/10000100000000060000000000356890_0.smil
浙江卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226507/10000100000000060000000000356891_0.smil
江苏卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226474/10000100000000060000000000133833_0.smil
安徽卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226535/10000100000000060000000000499232_0.smil
湖南卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226467/10000100000000060000000000133832_0.smil
贵州卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226746/10000100000000060000000006519582_0.smil
山东卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226523/10000100000000060000000000425465_0.smil
山西卫视,rtsp://10.15.250.13/PLTV/460033/224/0/3221226042/3221225917.smil
广东卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226525/10000100000000060000000000425466_0.smil
广西卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226916/402477915.smil
湖北卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226514/10000100000000060000000000356892_0.smil
江西卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226911/402478258.smil
河北卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226919/402477919.smil
河南卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226914/402478262.smil
四川卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226583/10000100000000060000000000623271_0.smil
重庆卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226644/10000100000000060000000000623270_0.smil
福建东南卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226926/408209326.smil
海南卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226693/10000100000000060000000006385285_0.smil
青海卫视,rtsp://10.15.250.13/PLTV/88888888/224/0/3221226090/000000000jdd.smil
云南卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226900/402477923.smil
陕西卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226453/iptv127270.smil
内蒙古卫视,rtsp://10.15.250.13/PLTV/88888888/224/0/3221226104/000000000vfq.smil
宁夏卫视,rtsp://10.15.250.13/PLTV/88888888/224/0/3221226147/iptv112765.smil
吉林卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226729/10000100000000060000000006519579_0.smil
新疆卫视,rtsp://10.15.250.13/PLTV/88888888/224/0/3221226149/iptv147985.smil
甘肃卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226457/iptv8889102159.smil
西藏卫视,rtsp://10.15.250.13/PLTV/88888888/224/0/3221226102/000000000vfo.smil
黑龙江卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226465/10000100000000060000000000133826_0.smil
深圳卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226472/10000100000000060000000000133821_0.smil
厦门卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226606/10000100000000060000000000599459_0.smil
中国教育1,rtsp://10.15.250.13/PLTV/88888888/224/3221226617/10000100000000060000000001311702_0.smil
CETV2,rtsp://10.15.250.13/PLTV/88888888/224/3221226665/10000100000000060000000003972227_0.smil
CETV4,rtsp://10.15.250.13/PLTV/88888888/224/3221226925/408209338.smil
山东教育卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226766/10000100000000060000000006683944_0.smil
兵团卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226464/iptv8889102157.smil
延边卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226555/10000100000000060000000000599471_0.smil
金鹰卡通,rtsp://10.15.250.13/PLTV/88888888/224/3221226895/374681951.smil
炫动卡通,rtsp://10.15.250.13/PLTV/88888888/224/0/3221226084/000000000e0s.smil
优漫卡通,rtsp://10.15.250.13/PLTV/88888888/224/3221226608/10000100000000060000000000599464_0.smil
嘉佳卡通,rtsp://10.15.250.13/PLTV/88888888/224/3221226549/10000100000000060000000000599465_0.smil
卡酷少儿,rtsp://10.15.250.13/PLTV/88888888/224/3221226929/408209350.smil
金鹰纪实,rtsp://10.15.250.13/PLTV/88888888/224/3221226557/10000100000000060000000000599916_0.smil
北京冬奥纪实,rtsp://10.15.250.13/PLTV/88888888/224/3221226616/10000100000000060000000000599915_0.smil
上海纪实,rtsp://10.15.250.13/PLTV/88888888/224/3221226521/10000100000000060000000000425439_0.smil
CCTV-4欧洲,rtsp://10.15.250.13/PLTV/88888888/224/3221226741/10000100000000060000000006582740_0.smil
CCTV-4美洲,rtsp://10.15.250.13/PLTV/88888888/224/3221226762/10000100000000060000000006582745_0.smil
西藏卫视（藏语）,rtsp://10.15.250.13/PLTV/88888888/224/3221226920/404264083.smil
安多藏语综合,rtsp://10.15.250.13/PLTV/88888888/224/3221226909/404268565.smil
康巴藏语综合,rtsp://10.15.250.13/PLTV/88888888/224/3221226923/404270939.smil
三沙卫视,rtsp://10.15.250.13/PLTV/88888888/224/3221226947/456532401.smil
CHC动作电影,rtsp://10.15.250.13/PLTV/88888888/224/3221226939/468086794.smil
CHC影迷电影,rtsp://10.15.250.13/PLTV/88888888/224/3221226958/468087129.smil
CHC家庭影院,rtsp://10.15.250.13/PLTV/88888888/224/3221226942/468087169.smil
都市剧场,rtsp://10.15.250.13/PLTV/88888888/224/3221226716/10000100000000060000000006385215_0.smil
风云剧场,rtsp://10.15.250.13/PLTV/88888888/224/3221226671/10000100000000060000000006385152_0.smil
第一剧场,rtsp://10.15.250.13/PLTV/88888888/224/3221226698/10000100000000060000000006385142_0.smil
怀旧剧场,rtsp://10.15.250.13/PLTV/88888888/224/3221226700/10000100000000060000000006385151_0.smil
动漫秀场,rtsp://10.15.250.13/PLTV/88888888/224/3221226712/10000100000000060000000006385207_0.smil
4K欢笑剧场,rtsp://10.15.250.13/PLTV/88888888/224/3221226720/10000100000000060000000006393203_0.smil
老故事,rtsp://10.15.250.13/PLTV/88888888/224/3221226948/468696541.smil
快乐垂钓,rtsp://10.15.250.13/PLTV/88888888/224/3221226961/468696475.smil
风云足球,rtsp://10.15.250.13/PLTV/88888888/224/3221226702/10000100000000060000000006385159_0.smil
央视台球,rtsp://10.15.250.13/PLTV/88888888/224/3221226706/10000100000000060000000006385172_0.smil
高尔夫网球,rtsp://10.15.250.13/PLTV/88888888/224/3221226945/468696517.smil
先锋乒羽,rtsp://10.15.250.13/PLTV/88888888/224/3221226956/468696527.smil
武术世界,rtsp://10.15.250.13/PLTV/88888888/224/3221226968/468696615.smil
游戏风云,rtsp://10.15.250.13/PLTV/88888888/224/3221226685/10000100000000060000000006385206_0.smil
兵器科技,rtsp://10.15.250.13/PLTV/88888888/224/3221226704/10000100000000060000000006385167_0.smil
风云音乐,rtsp://10.15.250.13/PLTV/88888888/224/3221226718/10000100000000060000000006385496_0.smil
世界地理,rtsp://10.15.250.13/PLTV/88888888/224/3221226679/10000100000000060000000006385175_0.smil
乐游,rtsp://10.15.250.13/PLTV/88888888/224/3221226710/10000100000000060000000006385196_0.smil
生活时尚,rtsp://10.15.250.13/PLTV/88888888/224/3221226681/10000100000000060000000006385195_0.smil
法治天地,rtsp://10.15.250.13/PLTV/88888888/224/3221226714/10000100000000060000000006385213_0.smil
文物宝库,rtsp://10.15.250.13/PLTV/88888888/224/3221226959/468696485.smil
金色学堂,rtsp://10.15.250.13/PLTV/88888888/224/3221226687/10000100000000060000000006385208_0.smil
梨园,rtsp://10.15.250.13/PLTV/88888888/224/3221226962/468696561.smil
茶,rtsp://10.15.250.13/PLTV/88888888/224/3221226951/468697355.smil
国学,rtsp://10.15.250.13/PLTV/88888888/224/3221226964/468696593.smil
书画,rtsp://10.15.250.13/PLTV/88888888/224/3221226965/468697380.smil
央视文化精品,rtsp://10.15.250.13/PLTV/88888888/224/3221226677/10000100000000060000000006385162_0.smil
女性时尚,rtsp://10.15.250.13/PLTV/88888888/224/3221226675/10000100000000060000000006385156_0.smil
发现之旅,rtsp://10.15.250.13/PLTV/88888888/224/3221226950/468087629.smil
中学生,rtsp://10.15.250.13/PLTV/88888888/224/3221226953/468087691.smil
证券服务,rtsp://10.15.250.13/PLTV/88888888/224/3221226894/383356193.smil
新动漫,rtsp://10.15.250.13/PLTV/88888888/224/3221226903/403511169.smil
家庭理财,rtsp://10.15.250.13/PLTV/88888888/224/3221226906/403511151.smil
环球旅游,rtsp://10.15.250.13/PLTV/88888888/224/3221226934/420529715.smil
四海钓鱼,rtsp://10.15.250.13/PLTV/88888888/224/3221226937/420529116.smil
中华特产,rtsp://10.15.250.13/PLTV/88888888/224/3221226940/420529762.smil
优优宝贝,rtsp://10.15.250.13/PLTV/88888888/224/3221226930/420531503.smil
车迷,rtsp://10.15.250.13/PLTV/88888888/224/3221226943/420531762.smil
生态环境,rtsp://10.15.250.13/PLTV/88888888/224/3221226933/420531776.smil
收藏天下,rtsp://10.15.250.13/PLTV/88888888/224/3221226932/420532061.smil
中国天气,rtsp://10.15.250.13/PLTV/88888888/224/3221226955/462536049.smil
财富天下,rtsp://10.15.250.13/PLTV/88888888/224/3221226938/420536160.smil
精选,rtsp://10.15.250.13/PLTV/88888888/224/0/3221226091/000000000jdg.smil
